
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
241,Raef LaFrentz,PF,30,POR,27,9,13.0,1.4,3.8,.382,0.1,0.9,.087,1.4,2.9,.468,.392,0.7,1.0,.769,0.9,1.7,2.6,0.3,0.3,0.4,0.5,2.1,3.7
242,James Lang,C,23,WAS,11,0,5.0,0.4,0.8,.444,0.0,0.0,,0.4,0.8,.444,.444,0.3,0.5,.600,0.5,0.5,1.0,0.2,0.0,0.3,0.2,1.3,1.0
243,David Lee,PF,23,NYK,58,12,29.8,4.1,6.9,.600,0.0,0.0,,4.1,6.9,.600,.600,2.4,3.0,.815,3.4,7.0,10.4,1.8,0.8,0.4,1.6,2.7,10.7
244,Rashard Lewis,SF,27,SEA,60,60,39.1,7.7,16.8,.461,2.5,6.5,.390,5.2,10.3,.505,.536,4.4,5.3,.841,1.5,5.1,6.6,2.4,1.1,0.7,2.0,2.4,22.4
245,Randy Livingston,PG,31,SEA,4,0,6.5,0.0,0.8,.000,0.0,0.0,,0.0,0.8,.000,.000,0.0,0.0,,0.3,0.0,0.3,1.0,0.0,0.0,0.3,0.5,0.0
246,Shaun Livingston,PG,21,LAC,54,31,29.8,3.9,8.3,.463,0.1,0.3,.313,3.8,8.0,.469,.469,1.5,2.1,.707,1.0,2.4,3.4,5.1,1.1,0.5,2.0,2.5,9.3
247,Kyle Lowry,PG,20,MEM,10,0,17.5,1.4,3.8,.368,0.3,0.8,.375,1.1,3.0,.367,.408,2.5,2.8,.893,1.2,1.9,3.1,3.2,1.4,0.1,1.2,2.0,5.6
248,John Lucas,PG,24,HOU,47,0,8.1,1.3,3.3,.397,0.3,1.3,.254,1.0,2.1,.485,.446,0.3,0.4,.789,0.2,0.6,0.8,0.7,0.4,0.0,0.3,0.8,3.3
249,Tyronn Lue,PG,29,ATL,56,17,26.6,3.9,9.4,.416,1.0,2.9,.348,2.9,6.5,.446,.469,2.6,2.9,.883,0.3,1.5,1.9,3.6,0.4,0.0,1.5,1.8,11.4
250,Mark Madsen,C,31,MIN,56,0,8.4,0.4,0.8,.535,0.0,0.0,,0.4,0.8,.535,.535,0.3,0.5,.517,0.6,0.9,1.6,0.2,0.2,0.2,0.4,1.8,1.1
251,Corey Maggette,SF,27,LAC,75,31,30.5,4.9,10.8,.454,0.2,0.9,.200,4.7,9.9,.476,.462,6.9,8.4,.820,1.2,4.7,5.9,2.8,0.9,0.2,2.7,3.3,16.9
252,Jamaal Magloire,C,28,POR,81,23,21.0,2.5,4.9,.504,0.0,0.0,,2.5,4.9,.504,.504,1.6,3.0,.541,1.9,4.2,6.1,0.4,0.3,0.8,1.6,2.8,6.5
253,Renaldo Major,PF,24,GSW,1,0,27.0,2.0,10.0,.200,0.0,0.0,,2.0,10.0,.200,.200,1.0,2.0,.500,0.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,5.0
254,Stephon Marbury,PG,29,NYK,74,74,37.1,5.3,12.9,.415,1.7,4.7,.357,3.7,8.2,.448,.480,4.0,5.2,.769,0.5,2.4,2.9,5.4,1.0,0.1,2.4,2.5,16.4
255,Shawn Marion,SF,28,PHO,80,80,37.6,7.0,13.4,.524,1.0,3.2,.317,6.0,10.2,.587,.561,2.5,3.1,.810,2.2,7.7,9.8,1.7,2.0,1.5,1.4,2.7,17.5
256,Damir Markota,PF,21,MIL,30,0,5.7,0.6,1.7,.365,0.2,0.5,.375,0.4,1.2,.361,.423,0.2,0.4,.636,0.4,0.7,1.0,0.2,0.1,0.0,0.5,0.7,1.7
257,Sean Marks,PF,31,PHO,3,0,5.7,0.7,2.0,.333,0.0,0.3,.000,0.7,1.7,.400,.333,0.7,0.7,1.000,0.0,1.0,1.0,0.0,0.0,0.3,0.0,1.3,2.0
258,Donyell Marshall,PF,33,CLE,81,0,16.8,2.6,6.1,.424,1.2,3.3,.351,1.4,2.7,.514,.520,0.7,1.0,.663,1.1,2.9,4.0,0.6,0.5,0.5,0.8,1.6,7.0
259,Rawle Marshall,SG,24,IND,40,2,9.0,0.8,2.2,.360,0.1,0.5,.222,0.7,1.8,.394,.382,0.8,1.1,.689,0.2,0.5,0.7,0.3,0.3,0.1,0.5,0.6,2.5
260,Darrick Martin,PG,35,TOR,31,0,7.1,1.1,3.0,.351,0.4,1.2,.351,0.6,1.8,.351,.420,0.5,0.7,.714,0.1,0.3,0.4,1.4,0.1,0.0,0.4,0.7,3.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
261,Kenyon Martin,PF,29,DEN,2,2,31.5,4.0,8.0,.500,0.0,0.5,.000,4.0,7.5,.533,.500,1.5,6.0,.250,3.0,7.0,10.0,0.5,0.0,0.0,2.5,5.0,9.5
262,Kevin Martin,SG,23,SAC,80,80,35.2,6.3,13.3,.473,1.6,4.2,.381,4.7,9.2,.515,.533,6.0,7.1,.844,0.9,3.4,4.3,2.2,1.2,0.1,1.7,2.3,20.2
263,Desmond Mason,SF,29,NOK,75,75,34.3,5.4,12.0,.452,0.0,0.0,,5.4,12.0,.452,.452,2.9,4.3,.663,1.7,2.9,4.6,1.5,0.7,0.3,2.6,2.3,13.7
264,Roger Mason,SG,26,WAS,62,0,7.9,1.0,2.9,.330,0.5,1.6,.324,0.4,1.2,.338,.422,0.2,0.3,.875,0.1,0.6,0.7,0.6,0.2,0.1,0.3,1.1,2.7
265,Jason Maxiell,C,23,DET,67,8,14.1,2.0,3.9,.500,0.0,0.0,,2.0,3.9,.500,.500,1.1,2.0,.526,1.3,1.5,2.8,0.2,0.4,0.9,0.8,1.6,5.0
266,Sean May,PF,22,CHA,35,8,23.9,4.7,9.4,.500,0.1,0.1,.667,4.6,9.3,.498,.503,2.5,3.2,.768,2.1,4.6,6.7,1.9,0.5,0.7,1.6,2.9,11.9
267,Rashad McCants,SG,22,MIN,37,0,15.0,1.7,4.8,.350,0.5,2.0,.267,1.1,2.8,.412,.407,1.1,1.6,.690,0.4,0.9,1.3,1.0,0.7,0.2,1.1,1.9,5.0
268,Chris McCray,SG,22,MIL,5,0,2.4,0.0,0.6,.000,0.0,0.0,,0.0,0.6,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0
269,Antonio McDyess,PF,32,DET,82,3,21.1,3.5,6.6,.526,0.0,0.0,,3.5,6.6,.526,.526,1.2,1.7,.691,2.0,4.0,6.0,0.9,0.7,0.8,0.9,2.9,8.1
270,Ivan McFarlin,PF,24,PHI,11,0,3.7,0.5,1.2,.385,0.0,0.1,.000,0.5,1.1,.417,.385,0.5,0.6,.714,0.6,0.4,1.0,0.1,0.0,0.0,0.1,0.7,1.4
271,Tracy McGrady,SG,27,HOU,71,71,35.8,9.0,20.8,.431,1.8,5.4,.331,7.2,15.5,.466,.474,4.9,6.9,.707,0.8,4.5,5.3,6.5,1.3,0.5,3.0,1.9,24.6
272,Jeff McInnis,PG,32,CHA,38,3,18.5,1.9,4.8,.392,0.0,0.2,.125,1.8,4.6,.405,.395,0.6,0.8,.688,0.4,1.3,1.6,3.3,0.4,0.0,1.1,1.9,4.3
273,Aaron McKie,SF,34,LAL,10,0,13.1,1.1,1.7,.647,0.0,0.0,,1.1,1.7,.647,.647,0.0,0.0,,0.1,1.7,1.8,1.3,0.4,0.0,0.8,1.4,2.2
274,Keith McLeod,PG,27,TOT,48,9,15.0,1.5,3.9,.388,0.3,0.9,.356,1.2,3.0,.399,.431,1.4,1.6,.885,0.1,0.8,0.9,1.9,0.5,0.1,1.0,1.1,4.8
275,Stanislav Medvedenko,C,27,ATL,14,0,5.8,0.9,2.1,.414,0.1,0.1,.500,0.8,1.9,.407,.431,1.2,1.4,.850,0.3,0.7,1.0,0.1,0.0,0.1,0.4,1.1,3.0
276,Pops Mensah-Bonsu,PF,23,DAL,12,0,5.9,0.9,1.4,.647,0.0,0.0,,0.9,1.4,.647,.647,0.6,1.5,.389,0.8,1.0,1.8,0.0,0.1,0.0,0.8,0.7,2.4
277,C.J. Miles,SG,19,UTA,37,13,10.1,1.1,3.1,.345,0.2,0.9,.219,0.9,2.3,.393,.375,0.4,0.6,.609,0.3,0.6,0.9,0.7,0.3,0.1,0.8,1.6,2.7
278,Darko Milicic,PF,21,ORL,80,16,23.9,3.1,6.9,.454,0.0,0.0,.000,3.1,6.8,.455,.454,1.8,2.9,.613,1.8,3.7,5.5,1.1,0.6,1.8,1.6,2.7,8.0
279,Andre Miller,PG,30,TOT,80,79,37.1,5.3,11.4,.466,0.1,0.4,.143,5.2,10.9,.479,.469,2.8,3.5,.784,1.2,3.2,4.4,7.8,1.4,0.1,2.8,2.3,13.4
280,Brad Miller,C,30,SAC,63,56,28.3,3.6,7.8,.453,0.1,0.5,.152,3.5,7.3,.475,.459,1.8,2.4,.772,1.3,5.1,6.4,3.6,0.6,0.6,1.7,2.5,9.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
281,Mike Miller,SG,26,MEM,70,69,39.1,6.6,14.4,.460,2.9,7.1,.406,3.8,7.3,.514,.560,2.3,2.9,.793,0.7,4.7,5.4,4.3,0.8,0.3,2.6,2.0,18.5
282,Paul Millsap,PF,21,UTA,82,1,18.0,2.5,4.9,.525,0.0,0.0,.333,2.5,4.8,.527,.526,1.7,2.5,.673,2.2,2.9,5.2,0.8,0.8,0.9,1.1,2.9,6.8
283,Yao Ming,C,26,HOU,48,48,33.8,8.8,17.1,.516,0.0,0.0,.000,8.8,17.0,.518,.516,7.4,8.6,.862,2.1,7.3,9.4,2.0,0.4,2.0,3.5,3.3,25.0
284,Cuttino Mobley,SG,31,LAC,78,73,36.4,5.0,11.3,.440,1.3,3.2,.411,3.7,8.2,.451,.497,2.6,3.1,.837,0.7,2.8,3.4,2.5,1.2,0.3,1.9,2.4,13.8
285,Nazr Mohammed,C,29,DET,51,33,15.2,2.3,4.4,.532,0.0,0.0,,2.3,4.4,.532,.532,1.0,1.6,.610,1.7,2.7,4.5,0.2,0.5,0.8,0.8,2.6,5.6
286,Mikki Moore,C,31,NJN,79,55,26.4,3.9,6.4,.609,0.0,0.0,.000,3.9,6.4,.610,.609,2.0,3.0,.681,1.8,3.3,5.1,0.9,0.6,0.8,1.4,3.3,9.8
287,Randolph Morris,C,21,NYK,5,0,8.8,0.2,1.2,.167,0.0,0.0,,0.2,1.2,.167,.167,0.4,1.2,.333,0.2,1.6,1.8,0.2,0.4,0.2,0.4,0.8,0.8
288,Adam Morrison,PF,22,CHA,78,23,29.8,4.6,12.1,.376,1.1,3.3,.337,3.4,8.8,.391,.422,1.5,2.2,.710,0.7,2.3,2.9,2.1,0.4,0.1,1.7,2.3,11.8
289,Alonzo Mourning*,C,36,MIA,77,43,20.4,3.1,5.5,.560,0.0,0.0,,3.1,5.5,.560,.560,2.4,4.0,.601,1.6,2.9,4.5,0.2,0.2,2.3,1.7,2.8,8.6
290,Troy Murphy,PF,26,TOT,68,48,27.2,3.9,8.5,.458,0.9,2.2,.395,3.1,6.4,.479,.508,1.6,2.1,.745,1.5,4.6,6.1,1.9,0.7,0.6,1.1,2.9,10.3
291,Ronald Murray,SG,27,DET,69,18,21.4,2.6,6.3,.404,0.3,1.2,.289,2.2,5.1,.431,.432,1.3,1.7,.725,0.4,1.3,1.6,2.7,0.7,0.2,1.3,1.4,6.7
292,Dikembe Mutombo*,C,40,HOU,75,33,17.2,1.1,2.0,.556,0.0,0.0,,1.1,2.0,.556,.556,0.8,1.2,.690,2.2,4.3,6.5,0.2,0.3,1.0,0.5,2.1,3.1
293,Bostjan Nachbar,SF,26,NJN,76,1,20.2,3.0,6.5,.457,1.5,3.5,.423,1.5,3.0,.496,.570,1.7,2.2,.805,0.4,3.0,3.3,0.8,0.4,0.3,0.9,2.4,9.2
294,Eduardo Najera,PF,30,DEN,75,36,22.1,2.7,4.7,.576,0.0,0.2,.083,2.7,4.6,.594,.578,1.2,1.6,.715,1.7,2.4,4.1,0.9,1.0,0.3,0.7,2.8,6.6
295,Steve Nash,PG,32,PHO,76,76,35.3,6.8,12.8,.532,2.1,4.5,.455,4.8,8.3,.575,.613,2.9,3.3,.899,0.4,3.1,3.5,11.6,0.8,0.1,3.8,1.5,18.6
296,Jameer Nelson,PG,24,ORL,77,77,30.3,4.9,11.4,.430,0.8,2.5,.335,4.0,8.8,.457,.467,2.4,2.9,.828,0.6,2.4,3.1,4.3,0.9,0.1,2.4,2.9,13.0
297,Rasho Nesterovic,C,30,TOR,80,73,21.0,2.9,5.3,.546,0.0,0.0,.000,2.9,5.3,.548,.546,0.4,0.6,.680,1.4,3.1,4.5,0.9,0.5,1.1,0.7,2.4,6.2
298,Ira Newble,SF,32,CLE,15,1,8.6,1.1,2.5,.432,0.5,1.0,.533,0.5,1.5,.364,.541,0.4,0.7,.600,0.9,1.1,2.0,0.1,0.4,0.0,0.2,1.1,3.1
299,Andres Nocioni,PF,27,CHI,53,31,26.5,5.2,11.0,.467,1.5,3.9,.383,3.6,7.1,.515,.536,2.3,2.7,.848,0.8,4.9,5.7,1.1,0.5,0.5,2.0,3.1,14.1
300,David Noel,PF,22,MIL,68,0,11.6,1.0,2.6,.367,0.3,0.8,.321,0.7,1.8,.387,.415,0.5,0.6,.860,0.6,1.2,1.8,1.0,0.4,0.1,0.6,1.1,2.7
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
301,Steve Novak,SF,23,HOU,35,1,5.5,0.5,1.4,.360,0.4,1.1,.333,0.1,0.3,.455,.490,0.1,0.1,1.000,0.1,0.6,0.7,0.2,0.1,0.0,0.1,0.6,1.5
302,Dirk Nowitzki,PF,28,DAL,78,78,36.2,8.6,17.2,.502,0.9,2.2,.416,7.7,15.0,.515,.529,6.4,7.1,.904,1.6,7.3,8.9,3.4,0.7,0.8,2.1,2.2,24.6
303,Patrick O'Bryant,C,20,GSW,16,0,7.4,0.6,2.0,.313,0.0,0.0,,0.6,2.0,.313,.313,0.7,1.1,.647,0.4,0.9,1.3,0.6,0.4,0.5,0.5,1.6,1.9
304,Jermaine O'Neal,C,28,IND,69,69,35.6,7.2,16.5,.436,0.0,0.1,.000,7.2,16.4,.439,.436,5.0,6.5,.767,2.2,7.4,9.6,2.4,0.7,2.6,2.9,3.4,19.4
305,Shaquille O'Neal,C,34,MIA,40,39,28.4,7.1,12.0,.591,0.0,0.0,,7.1,12.0,.591,.591,3.1,7.4,.422,2.4,5.0,7.4,2.0,0.2,1.4,2.4,3.5,17.3
306,Fabricio Oberto,PF,31,SAS,79,33,17.3,2.0,3.6,.562,0.0,0.0,,2.0,3.6,.562,.562,0.4,0.6,.647,1.7,3.0,4.7,0.9,0.3,0.3,0.9,2.7,4.4
307,Lamar Odom,PF,27,LAL,56,56,39.3,5.7,12.2,.468,1.0,3.3,.297,4.7,8.9,.531,.508,3.5,5.1,.700,1.8,7.9,9.8,4.8,0.9,0.6,2.9,3.3,15.9
308,Emeka Okafor,C,24,CHA,67,65,34.8,5.9,11.0,.532,0.0,0.0,,5.9,11.0,.532,.532,2.6,4.4,.593,3.9,7.4,11.3,1.2,0.9,2.6,1.7,3.1,14.4
309,Mehmet Okur,C,27,UTA,80,80,33.3,6.1,13.3,.462,1.6,4.2,.384,4.5,9.1,.498,.523,3.7,4.8,.765,2.0,5.2,7.2,2.0,0.5,0.5,1.6,3.2,17.6
310,Kevin Ollie,PG,34,PHI,53,23,17.3,1.5,3.5,.433,0.0,0.0,.000,1.5,3.5,.438,.433,0.7,0.8,.822,0.2,1.2,1.4,2.5,0.4,0.0,0.9,1.4,3.8
311,Michael Olowokandi,C,31,BOS,24,0,9.8,0.8,1.9,.413,0.0,0.0,,0.8,1.9,.413,.413,0.1,0.1,.667,0.6,1.4,2.0,0.2,0.3,0.5,0.7,2.0,1.7
312,Bo Outlaw,PF,35,ORL,41,0,11.2,0.8,1.2,.667,0.0,0.0,,0.8,1.2,.667,.667,0.3,0.5,.591,1.1,1.4,2.6,0.4,0.4,0.1,0.5,1.4,2.0
313,Travis Outlaw,PF,22,POR,67,1,22.9,3.7,8.5,.434,0.1,0.6,.270,3.5,7.9,.445,.443,2.1,2.7,.790,1.0,2.3,3.2,0.8,0.9,1.1,1.0,2.2,9.6
314,Zaza Pachulia,C,22,ATL,72,47,28.1,4.0,8.5,.474,0.0,0.0,.000,4.0,8.5,.475,.474,4.1,5.2,.786,2.8,4.2,6.9,1.5,1.1,0.5,2.3,3.7,12.2
315,Scott Padgett,PF,30,TOT,31,0,7.5,0.5,1.8,.286,0.3,1.1,.242,0.3,0.7,.348,.357,0.2,0.4,.462,0.5,1.2,1.7,0.3,0.2,0.1,0.3,1.1,1.5
316,Jannero Pargo,PG,27,NOK,82,7,20.9,3.5,8.4,.409,1.0,2.5,.388,2.5,5.9,.418,.467,1.3,1.5,.852,0.2,2.0,2.2,2.5,0.6,0.0,1.5,1.5,9.2
317,Anthony Parker,SG,31,TOR,73,73,33.4,4.5,9.4,.477,1.6,3.6,.441,2.9,5.8,.500,.561,1.8,2.2,.835,0.8,3.1,3.9,2.1,1.0,0.2,1.0,1.8,12.4
318,Smush Parker,PG,25,LAL,82,80,30.0,4.2,9.6,.436,1.3,3.7,.365,2.8,5.9,.479,.506,1.4,2.1,.646,0.5,2.0,2.5,2.8,1.5,0.1,1.9,2.6,11.1
319,Tony Parker,PG,24,SAS,77,77,32.5,7.4,14.2,.520,0.2,0.5,.395,7.2,13.7,.525,.527,3.6,4.5,.783,0.4,2.8,3.2,5.5,1.1,0.1,2.5,1.8,18.6
320,Ruben Patterson,SF,31,MIL,81,53,31.0,5.9,10.7,.548,0.0,0.2,.158,5.8,10.5,.557,.550,3.0,4.6,.641,2.3,3.1,5.4,2.9,1.4,0.3,2.5,2.9,14.7
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
321,Chris Paul,PG,21,NOK,64,64,36.8,6.0,13.6,.437,0.8,2.2,.350,5.2,11.4,.455,.466,4.6,5.6,.818,0.8,3.5,4.4,8.9,1.8,0.0,2.5,2.4,17.3
322,Sasha Pavlovic,SG,23,CLE,67,28,22.9,3.3,7.3,.453,0.9,2.2,.405,2.4,5.1,.474,.514,1.5,1.9,.794,0.3,2.0,2.4,1.6,0.8,0.3,1.5,2.2,9.0
323,Gary Payton*,PG,38,MIA,68,28,22.1,2.1,5.4,.393,0.5,1.8,.260,1.6,3.6,.461,.437,0.6,0.8,.667,0.3,1.7,1.9,3.0,0.6,0.0,1.0,1.7,5.3
324,Kendrick Perkins,C,22,BOS,72,53,21.9,1.8,3.7,.491,0.0,0.0,.000,1.8,3.7,.496,.491,0.8,1.4,.600,1.6,3.6,5.2,1.3,0.3,1.3,1.6,3.0,4.5
325,Morris Peterson,SF,29,TOR,71,12,21.3,3.1,7.3,.429,1.5,4.2,.359,1.6,3.1,.523,.532,1.2,1.7,.683,0.5,2.9,3.3,0.7,0.6,0.2,0.7,1.8,8.9
326,Johan Petro,C,21,SEA,81,13,18.6,2.8,5.4,.516,0.0,0.0,,2.8,5.4,.516,.516,0.6,1.0,.649,1.1,3.0,4.1,0.6,0.5,0.6,1.0,2.9,6.2
327,Eric Piatkowski,SG,36,PHO,11,0,6.6,0.8,2.3,.360,0.6,1.6,.389,0.2,0.6,.286,.500,0.2,0.2,1.000,0.2,0.6,0.8,0.4,0.0,0.1,0.5,0.5,2.5
328,Paul Pierce,SG,29,BOS,47,46,37.0,7.9,18.1,.439,2.3,5.9,.389,5.7,12.2,.463,.502,6.8,8.6,.796,0.8,5.1,5.9,4.1,1.0,0.3,3.2,2.6,25.0
329,Mickael Pietrus,SF,24,GSW,72,38,26.9,4.0,8.1,.488,1.3,3.3,.388,2.7,4.8,.558,.567,1.9,2.9,.648,1.1,3.4,4.5,0.9,0.7,0.8,1.5,3.1,11.1
330,Kevinn Pinkney,PF,23,BOS,6,0,16.7,2.0,4.5,.444,0.2,0.3,.500,1.8,4.2,.440,.463,1.0,1.5,.667,1.2,1.3,2.5,0.8,0.5,0.5,0.7,2.0,5.2
331,Scot Pollard,C,31,CLE,24,0,4.5,0.5,1.1,.423,0.0,0.0,,0.5,1.1,.423,.423,0.1,0.2,.500,0.6,0.7,1.3,0.1,0.2,0.0,0.2,1.1,1.0
332,James Posey,SF,30,MIA,71,19,27.0,2.6,6.1,.431,1.4,3.6,.375,1.3,2.4,.514,.543,1.1,1.4,.827,0.9,4.1,5.0,1.3,1.0,0.3,0.8,2.7,7.7
333,Vitaly Potapenko,C,31,SAC,3,0,4.3,0.0,1.3,.000,0.0,0.0,,0.0,1.3,.000,.000,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.7,1.0,0.0
334,Leon Powe,C,23,BOS,63,2,11.4,1.3,2.8,.446,0.0,0.0,.000,1.3,2.8,.451,.446,1.7,2.3,.736,1.5,1.9,3.4,0.2,0.2,0.3,0.7,1.7,4.2
335,Josh Powell,PF,24,TOT,37,0,9.5,1.2,2.5,.462,0.0,0.0,,1.2,2.5,.462,.462,0.8,1.1,.714,0.6,1.7,2.4,0.6,0.1,0.3,0.8,1.6,3.1
336,Roger Powell,SF,24,UTA,3,0,4.3,0.0,1.0,.000,0.0,0.3,.000,0.0,0.7,.000,.000,0.7,0.7,1.000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7,0.7
337,Ronnie Price,PG,23,SAC,58,1,9.7,1.2,3.0,.390,0.4,1.1,.323,0.8,1.8,.430,.451,0.6,0.9,.673,0.3,1.0,1.2,0.8,0.5,0.1,0.6,1.1,3.3
338,Tayshaun Prince,SF,26,DET,82,82,36.6,5.6,12.2,.460,1.0,2.6,.386,4.6,9.6,.480,.501,2.1,2.7,.768,1.8,3.5,5.2,2.8,0.6,0.7,1.2,1.4,14.3
339,Joel Przybilla,C,27,POR,43,43,16.3,0.9,1.8,.474,0.0,0.0,,0.9,1.8,.474,.474,0.2,0.6,.370,1.4,2.5,3.9,0.3,0.2,1.6,0.9,2.9,2.0
340,Chris Quinn,PG,23,MIA,42,1,9.7,1.1,3.1,.366,0.5,1.4,.351,0.7,1.8,.378,.443,0.6,0.9,.676,0.1,0.6,0.7,1.5,0.4,0.0,0.5,0.8,3.4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
341,Vladimir Radmanovic,PF,26,LAL,55,15,17.9,2.4,5.7,.424,0.7,2.1,.339,1.7,3.6,.475,.487,1.0,1.3,.726,1.0,2.3,3.3,1.2,0.5,0.3,1.3,2.3,6.6
342,Shavlik Randolph,PF,23,PHI,13,6,13.8,1.8,3.7,.479,0.0,0.0,,1.8,3.7,.479,.479,0.9,1.7,.545,1.5,2.7,4.2,0.3,0.5,0.8,0.7,1.8,4.5
343,Zach Randolph,PF,25,POR,68,67,35.7,8.8,18.9,.467,0.2,0.7,.292,8.6,18.2,.473,.472,5.8,7.1,.819,2.9,7.2,10.1,2.2,0.8,0.2,3.2,2.7,23.6
344,Theo Ratliff,C,33,BOS,2,2,22.0,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,1.5,2.0,.750,1.0,2.5,3.5,0.0,0.5,1.5,0.5,3.0,2.5
345,Allan Ray,SG,22,BOS,47,5,15.1,2.1,5.5,.386,1.0,2.5,.414,1.1,3.0,.364,.479,0.9,1.2,.764,0.4,1.1,1.5,0.9,0.4,0.1,0.9,1.8,6.2
346,Michael Redd,SF,27,MIL,53,53,38.4,9.0,19.3,.465,2.2,5.8,.382,6.8,13.6,.501,.522,6.5,7.8,.829,0.8,2.9,3.7,2.3,1.2,0.2,2.3,1.5,26.7
347,J.J. Redick,PG,22,ORL,42,0,14.8,1.9,4.6,.410,0.9,2.3,.388,1.0,2.3,.433,.508,1.3,1.4,.900,0.2,1.0,1.2,0.9,0.3,0.0,0.5,1.2,6.0
348,Justin Reed,PF,25,MIN,41,3,7.8,1.0,2.6,.374,0.0,0.0,,1.0,2.6,.374,.374,0.6,0.7,.867,0.4,0.8,1.1,0.4,0.1,0.1,0.5,1.1,2.6
349,Jared Reiner,C,24,MIL,27,2,9.0,0.6,1.6,.349,0.0,0.0,,0.6,1.6,.349,.349,0.1,0.4,.300,0.8,1.9,2.6,0.5,0.2,0.2,0.5,1.7,1.2
350,Jason Richardson,SG,26,GSW,51,49,32.8,6.0,14.4,.417,2.2,5.9,.365,3.8,8.5,.453,.492,1.8,2.7,.657,1.4,3.7,5.1,3.4,1.1,0.6,1.6,2.5,16.0
351,Jeremy Richardson,SG-SF,22,TOT,6,0,3.3,0.5,1.0,.500,0.3,0.5,.667,0.2,0.5,.333,.667,0.0,0.0,,0.2,0.2,0.3,0.0,0.2,0.0,0.2,0.3,1.3
352,Quentin Richardson,SF,26,NYK,49,47,33.1,4.7,11.1,.418,2.0,5.3,.376,2.7,5.9,.456,.507,1.7,2.4,.692,1.3,5.9,7.2,2.2,0.7,0.1,1.4,2.7,13.0
353,Luke Ridnour,PG,25,SEA,71,58,29.5,4.2,9.8,.433,0.7,2.0,.353,3.5,7.8,.453,.468,1.8,2.2,.805,0.4,1.9,2.3,5.2,1.2,0.3,2.2,2.5,11.0
354,Anthony Roberson,PG,23,GSW,20,1,11.4,2.2,5.2,.423,1.1,2.8,.382,1.2,2.5,.469,.524,0.1,0.2,.667,0.1,1.0,1.1,0.5,0.6,0.0,0.7,1.4,5.6
355,Lawrence Roberts,PF,24,MEM,54,18,17.9,1.7,3.9,.452,0.0,0.0,.000,1.7,3.8,.456,.452,1.8,2.4,.725,1.9,3.0,4.8,0.6,0.7,0.2,0.7,2.5,5.2
356,Bernard Robinson,SG-SF,26,TOT,31,0,9.0,0.6,2.0,.306,0.0,0.1,.000,0.6,1.9,.317,.306,0.7,0.9,.852,0.3,1.2,1.5,0.6,0.5,0.1,0.5,1.0,2.0
357,Clifford Robinson,C,40,NJN,50,1,19.1,1.6,4.4,.372,0.5,1.3,.379,1.1,3.0,.368,.429,0.3,0.7,.444,0.6,1.8,2.4,1.0,0.2,0.5,0.6,2.0,4.1
358,Nate Robinson,PG,22,NYK,64,5,21.2,3.5,8.2,.434,1.3,3.3,.390,2.3,4.8,.465,.513,1.7,2.2,.777,0.9,1.5,2.4,1.4,0.8,0.1,1.1,2.5,10.1
359,Sergio Rodriguez,PG,20,POR,67,1,12.9,1.5,3.6,.423,0.4,1.3,.282,1.1,2.3,.500,.473,0.3,0.4,.808,0.3,1.1,1.4,3.3,0.5,0.0,1.1,1.1,3.7
360,Rajon Rondo,PG,20,BOS,78,25,23.5,2.4,5.8,.418,0.1,0.4,.207,2.3,5.4,.432,.424,1.5,2.4,.647,0.9,2.8,3.7,3.8,1.6,0.1,1.8,2.3,6.4
